ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,MTFCC,NAME,NAMELSAD,STATEFP,TRACTCE
5143003.0,5374.0,031,S,17031824507,+41.5953328,-087.7735021,G5020,8245.07,Census Tract 8245.07,17,824507
2202622.0,0.0,031,S,17031824702,+41.6219897,-087.7084844,G5020,8247.02,Census Tract 8247.02,17,824702
2367741.0,22317.0,031,S,17031825200,+41.5969147,-087.7301778,G5020,8252,Census Tract 8252,17,825200
1734808.0,0.0,031,S,17031824701,+41.6281704,-087.7186498,G5020,8247.01,Census Tract 8247.01,17,824701
1972512.0,29163.0,031,S,17031040100,+41.9854807,-087.6829955,G5020,401,Census Tract 401,17,040100
767449.0,0.0,031,S,17031040300,+41.9768011,-087.7019748,G5020,403,Census Tract 403,17,040300
659144.0,0.0,031,S,17031816401,+41.8955765,-087.8603346,G5020,8164.01,Census Tract 8164.01,17,816401
1029660.0,0.0,031,S,17031816402,+41.8943837,-087.8509820,G5020,8164.02,Census Tract 8164.02,17,816402
869761.0,0.0,031,S,17031816600,+41.9032163,-087.8808408,G5020,8166,Census Tract 8166,17,816600
923658.0,0.0,031,S,17031816300,+41.9042486,-087.8577131,G5020,8163,Census Tract 8163,17,816300
4801269.0,222953.0,031,S,17031825700,+41.6394802,-087.5449604,G5020,8257,Census Tract 8257,17,825700
1131237.0,0.0,031,S,17031816700,+41.9045705,-087.8963779,G5020,8167,Census Tract 8167,17,816700
2617941.0,0.0,031,S,17031825504,+41.5644160,-087.7040291,G5020,8255.04,Census Tract 8255.04,17,825504
5084462.0,36159.0,031,S,17031825503,+41.5707194,-087.6820191,G5020,8255.03,Census Tract 8255.03,17,825503
5167658.0,35030.0,031,S,17031825505,+41.5635098,-087.7316996,G5020,8255.05,Census Tract 8255.05,17,825505
1932175.0,726768.0,031,S,17031808800,+42.0655221,-087.6819475,G5020,8088,Census Tract 8088,17,808800
4751599.0,0.0,031,S,17031816800,+41.8914615,-087.9118660,G5020,8168,Census Tract 8168,17,816800
4677171.0,0.0,031,S,17031770700,+41.9854352,-087.8694195,G5020,7707,Census Tract 7707,17,770700
3295962.0,0.0,031,S,17031806102,+42.0479477,-087.9024646,G5020,8061.02,Census Tract 8061.02,17,806102
4896434.0,0.0,031,S,17031808100,+42.0113034,-087.7900018,G5020,8081,Census Tract 8081,17,808100
3044192.0,0.0,031,S,17031804810,+42.0161512,-088.0829772,G5020,8048.10,Census Tract 8048.10,17,804810
189458.0,178320.0,031,S,17031430700,+41.7652716,-087.5608903,G5020,4307,Census Tract 4307,17,430700
315137.0,0.0,031,S,17031611600,+41.7975955,-087.6767426,G5020,6116,Census Tract 6116,17,611600
290316.0,0.0,031,S,17031340400,+41.8418857,-087.6320356,G5020,3404,Census Tract 3404,17,340400
434313.0,0.0,031,S,17031191000,+41.9192297,-087.7438010,G5020,1910,Census Tract 1910,17,191000
6956426.0,497003.0,031,S,17031800200,+42.1344071,-087.7711018,G5020,8002,Census Tract 8002,17,800200
2425582.0,0.0,031,S,17031808500,+42.0472355,-087.7735988,G5020,8085,Census Tract 8085,17,808500
339633.0,0.0,031,S,17031560400,+41.8040062,-087.7406144,G5020,5604,Census Tract 5604,17,560400
490083.0,0.0,031,S,17031710700,+41.7471100,-087.6568840,G5020,7107,Census Tract 7107,17,710700
7189908.0,1131768.0,031,S,17031550100,+41.6631813,-087.5359785,G5020,5501,Census Tract 5501,17,550100
1957557.0,0.0,031,S,17031100500,+41.9780598,-087.8197335,G5020,1005,Census Tract 1005,17,100500
5578921.0,0.0,031,S,17031801607,+42.0894170,-087.8589238,G5020,8016.07,Census Tract 8016.07,17,801607
3985876.0,0.0,031,S,17031804106,+42.0879204,-088.0500930,G5020,8041.06,Census Tract 8041.06,17,804106
6282277.0,40314.0,031,S,17031801606,+42.1163254,-087.8687084,G5020,8016.06,Census Tract 8016.06,17,801606
236547.0,0.0,031,S,17031283200,+41.8695790,-087.6592024,G5020,2832,Census Tract 2832,17,283200
2476226.0,0.0,031,S,17031819200,+41.8118790,-087.8300332,G5020,8192,Census Tract 8192,17,819200
3261830.0,0.0,031,S,17031815600,+41.8449684,-087.8240397,G5020,8156,Census Tract 8156,17,815600
3520255.0,0.0,031,S,17031818000,+41.8543635,-087.8584397,G5020,8180,Census Tract 8180,17,818000
2850050.0,4794.0,031,S,17031812000,+41.8875807,-087.8201224,G5020,8120,Census Tract 8120,17,812000
5431092.0,74374.0,031,S,17031829402,+41.4825496,-087.6626555,G5020,8294.02,Census Tract 8294.02,17,829402
3997112.0,0.0,031,S,17031811302,+41.9160827,-087.8595375,G5020,8113.02,Census Tract 8113.02,17,811302
3572572.0,0.0,031,S,17031802802,+42.0716670,-087.9432469,G5020,8028.02,Census Tract 8028.02,17,802802
18453107.0,10136.0,031,S,17031829700,+41.4937314,-087.5987123,G5020,8297,Census Tract 8297,17,829700
10671551.0,0.0,031,S,17031830003,+41.5137031,-087.7705236,G5020,8300.03,Census Tract 8300.03,17,830003
5215376.0,0.0,031,S,17031829800,+41.5425866,-087.6843362,G5020,8298,Census Tract 8298,17,829800
3668876.0,7600.0,031,S,17031804607,+41.9973360,-088.0520065,G5020,8046.07,Census Tract 8046.07,17,804607
10253448.0,354900.0,031,S,17031823901,+41.6690598,-087.8379801,G5020,8239.01,Census Tract 8239.01,17,823901
3045718.0,30138.0,031,S,17031804709,+42.0374913,-088.0874060,G5020,8047.09,Census Tract 8047.09,17,804709
7942254.0,0.0,031,S,17031826800,+41.6373642,-087.6600129,G5020,8268,Census Tract 8268,17,826800
327581.0,0.0,031,S,17031710300,+41.7540485,-087.6611057,G5020,7103,Census Tract 7103,17,710300
5198057.0,0.0,031,S,17031823703,+41.7188043,-087.8082530,G5020,8237.03,Census Tract 8237.03,17,823703
11437572.0,241622.0,031,S,17031828506,+41.5213573,-087.5437031,G5020,8285.06,Census Tract 8285.06,17,828506
6249827.0,0.0,031,S,17031825600,+41.5930051,-087.6979153,G5020,8256,Census Tract 8256,17,825600
